employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,ann_salary
42244,Operations,23,Master's & above,f,other,1,33,4,5,0,57,43789
74299,Operations,23,Master's & above,f,sourcing,2,40,4,6,0,57,41553
51112,Operations,23,Master's & above,f,other,1,35,4,7,0,57,40847
64365,Operations,23,Master's & above,m,other,1,45,3,14,0,57,97247
8106,Operations,23,Master's & above,m,sourcing,1,35,3,2,0,58,138867
21451,Operations,23,Master's & above,m,other,1,42,3,3,0,58,69078
18242,Operations,23,Master's & above,f,sourcing,1,34,3,4,0,58,73320
69423,Operations,23,Master's & above,m,other,1,38,3,4,0,58,75981
50521,Operations,23,Master's & above,m,other,1,43,1,5,0,58,100641
6175,Operations,23,Master's & above,f,other,1,32,3,7,0,58,51235
10378,Finance,23,Master's & above,m,sourcing,3,36,3,7,0,58,352829
35619,Operations,23,Master's & above,m,other,1,38,3,8,0,58,68547
70804,Operations,23,Master's & above,f,sourcing,1,35,3,8,0,58,57906
45399,Sales & Marketing,23,Master's & above,m,other,1,38,5,10,0,58,78296
73581,Operations,23,Master's & above,f,sourcing,1,40,3,3,1,58,45043
16822,Operations,23,Master's & above,f,other,2,34,5,3,0,59,75002
60287,Finance,23,Master's & above,m,other,1,34,3,7,0,59,314739
57288,Finance,23,Master's & above,m,other,1,40,2,8,0,59,298370
37542,Sales & Marketing,23,Master's & above,m,other,1,39,4,10,0,59,56852
69708,Operations,23,Master's & above,m,sourcing,1,43,1,3,0,60,83519
40516,Operations,23,Master's & above,m,other,1,32,5,3,0,60,127252
58659,Operations,23,Master's & above,f,other,1,32,4,7,0,60,54396
62862,Operations,23,Master's & above,f,other,2,38,3,9,0,60,65641
22389,Operations,23,Master's & above,f,sourcing,1,42,3,11,0,60,68395
57915,Operations,23,Master's & above,m,other,1,38,5,11,0,60,92047
18203,Operations,23,Master's & above,m,sourcing,1,38,5,4,0,61,95780
52152,Finance,23,Master's & above,m,sourcing,1,35,3,6,0,61,324955
26444,Operations,23,Master's & above,f,other,2,34,5,6,0,61,98246
62294,Operations,23,Master's & above,f,other,1,35,4,9,0,61,86825
74277,Operations,23,Master's & above,m,sourcing,1,40,4,3,0,62,105228
77398,Legal,23,Master's & above,m,other,1,42,5,3,0,62,314411
13375,Operations,23,Master's & above,m,other,3,39,3,7,0,62,67182
77851,Operations,23,Master's & above,f,other,1,38,5,10,0,62,90433
5929,Operations,23,Master's & above,f,other,1,42,4,11,0,62,89762
35373,Operations,23,Master's & above,m,sourcing,2,39,3,14,0,62,143345
26849,Sales & Marketing,23,Master's & above,m,other,1,38,3,3,0,63,75223
58139,Finance,23,Master's & above,m,sourcing,2,33,3,5,0,63,393992
37159,Operations,23,Master's & above,f,other,1,35,3,6,0,63,47405
61904,Procurement,23,Master's & above,m,sourcing,1,40,3,6,0,63,80693
23281,Operations,23,Master's & above,m,other,1,37,5,4,0,64,103129
50382,Procurement,23,Master's & above,f,other,1,33,5,5,0,64,49050
17280,Operations,23,Master's & above,m,other,1,37,4,6,0,64,94236
36764,Operations,23,Master's & above,f,other,2,38,2,7,0,64,88721
22022,Operations,23,Master's & above,f,other,1,42,1,8,0,64,69878
63975,Procurement,23,Master's & above,f,sourcing,1,33,3,5,0,65,66846
40233,Procurement,23,Master's & above,f,other,1,38,3,9,0,66,72792
71406,Procurement,23,Master's & above,m,other,6,35,3,3,0,67,107204
37793,Procurement,23,Master's & above,f,sourcing,1,32,3,6,0,67,93753
76266,Procurement,23,Master's & above,m,sourcing,1,39,3,8,0,67,140066
12008,Procurement,23,Master's & above,f,sourcing,2,39,3,10,0,67,48322
26321,Procurement,23,Master's & above,m,sourcing,1,37,2,4,0,68,147657
24497,Procurement,23,Master's & above,m,other,1,32,3,7,0,68,91278
71093,Procurement,23,Master's & above,m,other,1,44,4,7,0,68,89740
14462,Procurement,23,Master's & above,m,other,2,38,5,6,0,69,135420
32700,Procurement,23,Master's & above,f,sourcing,1,38,5,9,0,69,47871
44286,Procurement,23,Master's & above,m,other,2,37,3,2,0,70,55794
61594,Procurement,23,Master's & above,f,sourcing,1,37,2,3,0,70,41569
64554,Procurement,23,Master's & above,f,sourcing,1,35,3,3,0,70,79165
32909,Procurement,23,Master's & above,m,other,1,33,5,4,0,70,83014
7123,Procurement,23,Master's & above,m,other,1,34,5,6,0,70,148230
54117,Procurement,23,Master's & above,f,other,1,32,3,7,0,70,88076
7859,Procurement,23,Master's & above,f,sourcing,1,31,3,8,0,70,57891
35386,Procurement,23,Master's & above,m,other,2,35,3,3,0,71,50382
11497,Procurement,23,Master's & above,f,sourcing,1,37,4,4,0,71,70037
75770,Procurement,23,Master's & above,m,sourcing,1,33,3,5,0,71,79537
41987,Procurement,23,Master's & above,f,other,1,37,1,7,0,71,71169
65805,Procurement,23,Master's & above,f,other,1,33,3,7,0,71,80899
42767,Technology,23,Master's & above,m,other,3,43,4,9,0,71,257857
8639,Procurement,23,Master's & above,m,other,1,36,3,10,0,71,61327
69650,Procurement,23,Master's & above,m,sourcing,1,37,4,3,0,72,61934
77121,Procurement,23,Master's & above,m,sourcing,1,36,2,6,0,72,54848
34680,Finance,23,Master's & above,m,other,1,35,3,8,0,72,277581
38847,Procurement,23,Master's & above,m,other,1,40,4,8,0,72,126463
26553,Procurement,23,Master's & above,m,other,2,44,3,13,0,72,58819
3159,Procurement,23,Master's & above,f,sourcing,2,40,3,6,0,73,74850
39108,Procurement,23,Master's & above,m,sourcing,1,37,3,6,0,73,51946
53425,Procurement,23,Master's & above,f,sourcing,1,37,3,10,0,73,40089
8882,Procurement,23,Master's & above,m,sourcing,1,37,1,8,0,74,71664
28923,Technology,23,Master's & above,f,sourcing,1,36,4,4,0,75,253914
56681,Procurement,23,Master's & above,f,sourcing,1,36,3,6,0,75,45590
17347,Technology,23,Master's & above,m,other,1,44,3,4,0,76,414246
77499,Technology,23,Master's & above,f,other,1,34,4,9,0,76,222201
18832,Procurement,23,Master's & above,m,other,1,39,3,13,0,76,81206
36322,Technology,23,Master's & above,m,other,1,35,4,8,0,77,351327
61375,Technology,23,Master's & above,f,other,1,42,2,2,0,78,282907
53884,Technology,23,Master's & above,f,other,3,39,2,4,0,78,112463
51754,Technology,23,Master's & above,m,other,1,34,1,7,0,78,377013
14390,Technology,23,Master's & above,f,sourcing,1,35,3,8,0,78,334618
40845,Technology,23,Master's & above,f,other,4,34,2,9,0,78,176957
30329,Technology,23,Master's & above,m,sourcing,1,43,4,12,0,78,282014
17108,Technology,23,Master's & above,m,sourcing,1,38,3,3,0,79,211521
71731,Technology,23,Master's & above,f,other,1,35,3,3,0,79,112363
38296,Technology,23,Master's & above,f,sourcing,1,34,5,3,0,79,188988
35258,Technology,23,Master's & above,m,sourcing,1,35,1,6,0,79,303368
34722,Technology,23,Master's & above,m,other,1,41,3,6,0,79,349750
19965,Analytics,23,Master's & above,m,other,2,37,5,8,0,79,148449
41577,Technology,23,Master's & above,m,sourcing,1,57,3,15,0,79,357481
50125,Technology,23,Master's & above,m,sourcing,1,53,3,16,0,79,213726
19102,Technology,23,Master's & above,m,sourcing,1,58,4,30,0,79,478431
10413,Technology,23,Master's & above,m,other,1,37,5,3,0,80,444120
14215,Technology,23,Master's & above,m,sourcing,2,35,3,4,0,80,279844
50984,Technology,23,Master's & above,m,other,1,39,5,5,0,80,474608
12865,Technology,23,Master's & above,m,sourcing,1,40,3,6,0,80,272482
29001,Analytics,23,Master's & above,m,other,2,42,3,7,0,80,141876
63489,Technology,23,Master's & above,m,other,2,34,3,8,0,80,213900
43189,Technology,23,Master's & above,f,other,1,39,3,11,0,80,198170
28083,Technology,23,Master's & above,m,sourcing,1,42,1,12,0,80,402827
24487,Technology,23,Master's & above,f,other,1,37,5,3,0,81,186745
22017,Analytics,23,Master's & above,m,other,1,33,3,6,0,81,77143
59865,Technology,23,Master's & above,f,sourcing,2,35,4,8,0,81,109770
73121,Analytics,23,Master's & above,m,other,2,42,5,3,0,82,108974
5238,Technology,23,Master's & above,m,other,1,39,4,4,0,82,307001
31879,R&D,23,Master's & above,m,sourcing,1,35,4,4,0,82,308625
63002,Analytics,23,Master's & above,m,other,1,38,1,7,0,82,131073
10824,Procurement,23,Master's & above,f,other,1,34,5,9,0,82,72468
69580,R&D,23,Master's & above,m,sourcing,1,36,5,9,0,82,498118
61359,Technology,23,Master's & above,f,other,1,37,4,10,0,82,273748
70303,Analytics,23,Master's & above,m,other,1,33,1,4,0,83,131502
43192,Technology,23,Master's & above,m,sourcing,1,57,5,6,0,83,228258
58199,Technology,23,Master's & above,m,other,1,33,3,7,0,83,216553
71003,Analytics,23,Master's & above,m,other,1,37,3,7,0,83,98249
78006,Technology,23,Master's & above,f,other,1,38,4,9,0,83,307513
46473,Analytics,23,Master's & above,m,sourcing,1,36,5,2,0,84,142146
20217,Analytics,23,Master's & above,m,other,1,38,3,4,0,84,126594
18089,R&D,23,Master's & above,m,other,1,43,1,6,0,85,385136
10899,R&D,23,Master's & above,m,other,2,35,5,7,0,85,505217
76637,Analytics,23,Master's & above,m,other,1,32,5,7,0,85,146534
23670,R&D,23,Master's & above,m,sourcing,1,35,3,10,0,85,492658
28985,Analytics,23,Master's & above,m,sourcing,1,40,3,12,0,85,66624
47165,Analytics,23,Master's & above,m,sourcing,1,40,4,8,0,86,51465
15317,Analytics,23,Master's & above,m,sourcing,1,35,2,7,0,87,100836
70900,Analytics,23,Master's & above,m,other,1,34,3,8,0,87,102040
48103,R&D,23,Master's & above,m,other,3,37,3,3,0,88,405419
11682,Analytics,23,Master's & above,m,other,3,32,5,3,0,88,118919
23514,Sales & Marketing,23,Master's & above,f,other,1,32,5,6,0,88,77934
59338,Analytics,23,Master's & above,m,sourcing,3,33,2,3,0,90,123841
39546,Technology,23,Master's & above,m,sourcing,2,42,5,2,0,91,479829
3502,Technology,23,Master's & above,m,other,1,53,3,6,1,91,331081
50629,Sales & Marketing,23,Master's & above,m,sourcing,1,39,5,4,0,47,145232
42366,Sales & Marketing,23,Master's & above,m,other,1,30,2,1,0,48,127362
20112,Sales & Marketing,23,Master's & above,m,other,1,34,1,2,0,49,109128
64525,Sales & Marketing,23,Master's & above,m,sourcing,1,33,1,7,0,49,54185
14780,Sales & Marketing,23,Master's & above,m,other,1,39,3,8,0,49,145708
68501,Sales & Marketing,23,Master's & above,m,sourcing,1,31,3,2,0,50,109493
13311,Sales & Marketing,23,Master's & above,m,sourcing,2,30,5,6,0,50,103291
1535,Sales & Marketing,23,Master's & above,m,sourcing,2,41,3,11,0,50,128952
31201,Sales & Marketing,23,Master's & above,m,sourcing,1,33,5,9,0,51,73445
34725,Operations,23,Master's & above,m,sourcing,1,29,3,7,0,55,116674
61957,Sales & Marketing,23,Master's & above,m,other,1,40,4,6,0,57,134201
5760,Sales & Marketing,22,Master's & above,m,other,1,29,4,2,0,44,136479
41167,Sales & Marketing,22,Master's & above,m,other,3,45,3,6,0,44,128643
50678,Sales & Marketing,22,Master's & above,m,other,1,39,1,7,0,44,97225
32989,Sales & Marketing,22,Master's & above,m,sourcing,1,27,2,5,0,45,126650
17674,HR,22,Master's & above,f,sourcing,1,31,3,6,0,45,110752
37359,Sales & Marketing,22,Master's & above,m,sourcing,2,36,1,10,0,45,142710
26562,Sales & Marketing,22,Master's & above,m,other,1,48,2,22,0,45,98498
39713,HR,22,Master's & above,m,referred,1,32,5,3,0,46,190912
62137,Sales & Marketing,22,Master's & above,m,other,1,34,1,4,0,46,58008
28737,HR,22,Master's & above,m,other,1,39,3,4,0,46,126963
5730,HR,22,Master's & above,m,other,1,31,4,4,0,46,116345
48700,HR,22,Master's & above,f,sourcing,1,33,3,5,0,46,69749
59514,Sales & Marketing,22,Master's & above,m,sourcing,1,31,3,6,0,46,89177
41067,Sales & Marketing,22,Master's & above,m,sourcing,1,35,4,7,0,46,121178
42878,Sales & Marketing,22,Master's & above,m,sourcing,1,34,5,7,0,46,56627
24213,Sales & Marketing,22,Master's & above,f,sourcing,1,34,1,8,0,46,98878
68112,Sales & Marketing,22,Master's & above,m,sourcing,1,34,3,8,0,46,92156
26305,Sales & Marketing,22,Master's & above,m,sourcing,2,38,3,10,0,46,79306
72460,Sales & Marketing,22,Master's & above,m,other,1,39,4,10,0,46,101497
45605,Sales & Marketing,22,Master's & above,m,other,1,29,5,1,1,46,147816
18101,Sales & Marketing,22,Master's & above,m,other,1,37,5,2,0,47,101111
18865,Sales & Marketing,22,Master's & above,f,other,1,33,2,3,0,47,43507
34465,Sales & Marketing,22,Master's & above,m,sourcing,1,38,3,3,0,47,118099
56511,Sales & Marketing,22,Master's & above,m,other,1,50,3,3,0,47,106732
60389,Sales & Marketing,22,Master's & above,m,other,1,37,3,3,0,47,85136
32669,HR,22,Master's & above,f,other,1,32,5,3,0,47,50938
74106,Sales & Marketing,22,Master's & above,m,sourcing,1,32,1,4,0,47,67247
37390,Sales & Marketing,22,Master's & above,m,other,1,34,3,4,0,47,120381
71059,Sales & Marketing,22,Master's & above,m,sourcing,1,27,3,4,0,47,141445
28018,Sales & Marketing,22,Master's & above,f,other,1,35,4,4,0,47,48173
21732,Sales & Marketing,22,Master's & above,f,other,1,34,3,5,0,47,92637
64345,Sales & Marketing,22,Master's & above,m,sourcing,1,46,4,5,0,47,51626
47977,Sales & Marketing,22,Master's & above,f,sourcing,1,34,5,5,0,47,98710
69429,Sales & Marketing,22,Master's & above,m,other,2,51,2,6,0,47,79172
25,HR,22,Master's & above,f,sourcing,1,32,5,6,0,47,106978
13448,HR,22,Master's & above,f,sourcing,1,35,5,7,0,47,60529
43287,Sales & Marketing,22,Master's & above,m,other,1,38,2,8,0,47,141460
73356,Sales & Marketing,22,Master's & above,m,sourcing,2,32,1,9,0,47,78206
72910,Sales & Marketing,22,Master's & above,m,other,1,37,4,9,0,47,135401
14095,Sales & Marketing,22,Master's & above,m,sourcing,3,39,5,11,0,47,143177
77437,Sales & Marketing,22,Master's & above,m,sourcing,1,43,2,15,0,47,119161
24625,Sales & Marketing,22,Master's & above,m,sourcing,1,45,1,17,0,47,128296
40452,Sales & Marketing,22,Master's & above,m,sourcing,1,53,3,17,0,47,100002
9878,Sales & Marketing,22,Master's & above,m,other,3,34,3,6,1,47,113657
16729,Sales & Marketing,22,Master's & above,m,other,2,28,5,1,0,48,69299
19381,Sales & Marketing,22,Master's & above,m,sourcing,1,20,1,2,0,48,101428
69894,Sales & Marketing,22,Master's & above,f,other,1,30,2,3,0,48,53662
41848,Sales & Marketing,22,Master's & above,m,sourcing,3,32,3,3,0,48,87414
50192,HR,22,Master's & above,f,sourcing,1,36,5,3,0,48,72866
10809,Sales & Marketing,22,Master's & above,m,sourcing,1,37,1,4,0,48,90479
25361,Sales & Marketing,22,Master's & above,m,other,1,53,1,4,0,48,123330
41913,Sales & Marketing,22,Master's & above,m,other,2,32,1,4,0,48,82752
9230,HR,22,Master's & above,m,other,1,31,4,4,0,48,72033
10333,HR,22,Master's & above,m,sourcing,1,34,4,4,0,48,76685
30967,Sales & Marketing,22,Master's & above,m,other,2,32,3,5,0,48,122189
70985,Sales & Marketing,22,Master's & above,m,other,3,46,1,6,0,48,89059
74868,HR,22,Master's & above,f,sourcing,1,32,2,6,0,48,113108
36389,HR,22,Master's & above,m,other,2,33,3,6,0,48,160446
36623,Sales & Marketing,22,Master's & above,m,other,1,30,3,6,0,48,122873
754,Sales & Marketing,22,Master's & above,m,sourcing,1,31,4,6,0,48,68676
15098,Sales & Marketing,22,Master's & above,m,sourcing,1,46,1,7,0,48,116194
44613,Sales & Marketing,22,Master's & above,m,sourcing,2,39,2,7,0,48,87113
33879,Sales & Marketing,22,Master's & above,m,other,2,38,5,7,0,48,75422
39684,Sales & Marketing,22,Master's & above,m,other,2,39,1,8,0,48,68202
58898,HR,22,Master's & above,m,other,1,30,3,8,0,48,143759
21401,Sales & Marketing,22,Master's & above,m,sourcing,2,35,1,9,0,48,58178
9364,HR,22,Master's & above,m,other,1,37,4,9,0,48,150260
2844,Sales & Marketing,22,Master's & above,m,sourcing,1,52,3,11,0,48,58977
38930,Sales & Marketing,22,Master's & above,m,other,1,40,4,11,0,48,85604
50975,Sales & Marketing,22,Master's & above,m,sourcing,1,41,4,11,0,48,115035
2846,Sales & Marketing,22,Master's & above,m,sourcing,3,30,3,2,0,49,74750
32353,Sales & Marketing,22,Master's & above,m,other,1,29,5,2,0,49,105577
45886,Sales & Marketing,22,Master's & above,m,sourcing,7,36,1,3,0,49,130256
51710,Sales & Marketing,22,Master's & above,f,sourcing,2,37,3,3,0,49,62508
58839,HR,22,Master's & above,m,other,1,31,2,4,0,49,136439
37771,Sales & Marketing,22,Master's & above,f,sourcing,1,30,1,5,0,49,48164
31487,Sales & Marketing,22,Master's & above,m,other,1,33,2,7,0,49,50178
50516,Sales & Marketing,22,Master's & above,m,other,1,35,5,7,0,49,98232
48938,HR,22,Master's & above,m,other,1,35,1,8,0,49,170123
75569,Sales & Marketing,22,Master's & above,m,other,1,36,4,8,0,49,95494
15865,Sales & Marketing,22,Master's & above,f,other,1,38,2,9,0,49,68607
24305,Sales & Marketing,22,Master's & above,m,other,1,34,4,9,0,49,104187
61753,Sales & Marketing,22,Master's & above,m,other,1,35,4,9,0,49,126792
22477,Sales & Marketing,22,Master's & above,f,sourcing,1,33,1,10,0,49,47719
10810,Sales & Marketing,22,Master's & above,m,sourcing,3,35,2,10,0,49,127008
13960,Sales & Marketing,22,Master's & above,m,sourcing,1,32,2,10,0,49,71847
21999,Sales & Marketing,22,Master's & above,m,other,1,42,3,10,0,49,57192
67031,Sales & Marketing,22,Master's & above,f,other,1,39,5,10,0,49,93353
40904,Sales & Marketing,22,Master's & above,f,other,1,43,4,12,0,49,77960
19563,HR,22,Master's & above,m,sourcing,1,43,4,13,0,49,147626
9830,Sales & Marketing,22,Master's & above,m,sourcing,1,42,3,14,0,49,110185
12472,Sales & Marketing,22,Master's & above,m,sourcing,2,47,3,14,0,49,52541
10651,Sales & Marketing,22,Master's & above,m,sourcing,1,44,5,16,0,49,131667
39165,HR,22,Master's & above,f,sourcing,1,34,3,2,0,50,58050
57910,Sales & Marketing,22,Master's & above,m,sourcing,1,28,3,2,0,50,60407
5321,Sales & Marketing,22,Master's & above,m,other,1,32,4,2,0,50,57858
25036,Sales & Marketing,22,Master's & above,f,sourcing,1,33,4,2,0,50,69621
67640,Sales & Marketing,22,Master's & above,m,other,1,47,5,2,0,50,147266
61018,HR,22,Master's & above,f,other,1,30,3,3,0,50,141123
66363,Sales & Marketing,22,Master's & above,m,sourcing,1,30,4,3,0,50,96931
50893,HR,22,Master's & above,f,sourcing,1,32,5,3,0,50,51733
14264,Sales & Marketing,22,Master's & above,m,sourcing,2,37,1,4,0,50,114630
20928,HR,22,Master's & above,f,sourcing,1,38,1,4,0,50,117061
40579,Sales & Marketing,22,Master's & above,m,sourcing,1,29,2,5,0,50,105763
36820,Sales & Marketing,22,Master's & above,m,other,1,28,3,5,0,50,101445
46949,HR,22,Master's & above,f,sourcing,1,31,3,5,0,50,76875
46128,Sales & Marketing,22,Master's & above,m,sourcing,1,54,5,5,0,50,63377
11959,Sales & Marketing,22,Master's & above,m,other,2,47,1,6,0,50,97940
77812,Sales & Marketing,22,Master's & above,m,other,1,32,1,6,0,50,106622
65588,Sales & Marketing,22,Master's & above,m,other,1,29,1,7,0,50,88266
30429,Sales & Marketing,22,Master's & above,m,other,1,36,3,7,0,50,125033
32911,Sales & Marketing,22,Master's & above,m,other,1,37,3,7,0,50,53165
45846,Sales & Marketing,22,Master's & above,m,other,1,35,2,8,0,50,123521
51394,Sales & Marketing,22,Master's & above,m,sourcing,1,39,2,8,0,50,114423
4346,Sales & Marketing,22,Master's & above,m,sourcing,2,37,3,8,0,50,109215
37113,Sales & Marketing,22,Master's & above,f,other,1,41,3,8,0,50,57426
13127,Sales & Marketing,22,Master's & above,m,sourcing,1,37,4,9,0,50,60425
26230,Sales & Marketing,22,Master's & above,m,sourcing,1,38,1,10,0,50,68849
53400,Sales & Marketing,22,Master's & above,m,other,4,36,2,10,0,50,52600
2383,Sales & Marketing,22,Master's & above,f,sourcing,1,39,3,10,0,50,63764
23013,Sales & Marketing,22,Master's & above,f,other,1,41,4,10,0,50,87104
52165,HR,22,Master's & above,m,other,1,40,3,11,0,50,91160
11593,HR,22,Master's & above,m,sourcing,1,38,5,12,0,50,104807
39380,Sales & Marketing,22,Master's & above,m,other,1,30,3,1,0,51,93317
