"","m_emp_id","f_emp_id","m_dept","f_dept","m_region","f_region","m_average","f_average","m_ann_sal","f_ann_sal","Suggst_Amt"
"2698",836,15303,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,59.208705832269,97016,43027,53989
"2699",836,16503,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.8412622392507,97016,70311,26705
"2700",836,22535,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.7885802469136,97016,62523,34493
"2701",836,27751,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,59.1554916985952,97016,45387,51629
"2702",836,33140,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.8513729246488,97016,96095,921
"2703",836,36957,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,59.127288207748,97016,93926,3090
"2704",836,40384,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.931460195828,97016,71643,25373
"2705",836,47071,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.9612601106854,97016,75006,22010
"2706",836,56218,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.75,97016,91294,5722
"2707",836,58278,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,59.0567794806301,97016,52132,44884
"2708",836,59669,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.963122605364,97016,85437,11579
"2709",836,68512,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,58.7492017879949,97016,76679,20337
"2710",836,73590,"Sales & Marketing","Sales & Marketing",2,2,58.7162090251171,59.208705832269,97016,60188,36828
"2711",77999,21726,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.1105789697744,143010,69808,73202
"2712",77999,23982,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,50.9301830566198,143010,76150,66860
"2713",77999,25658,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.4075138356748,143010,89956,53054
"2714",77999,30671,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.0991379310345,143010,65732,77278
"2715",77999,42263,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,50.9256598552576,143010,75590,67420
"2716",77999,47215,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.1129736057897,143010,71991,71019
"2717",77999,69108,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.1310664112388,143010,79861,63149
"2718",77999,70832,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.3154533844189,143010,49896,93114
"2719",77999,73938,"Sales & Marketing","Sales & Marketing",2,2,50.9059706257982,51.3218390804598,143010,41394,101616
"2720",32377,59628,"HR","HR",2,2,65.5893465304385,65.948275862069,63644,54553,9091
"2721",53705,6888,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.2729885057471,140708,68033,72675
"2722",53705,7350,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.0843444018731,140708,96664,44044
"2723",53705,12643,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.0013303533418,140708,72731,67977
"2724",53705,21314,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.3863346104725,140708,96731,43977
"2725",53705,45991,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.0130374627501,140708,70618,70090
"2726",53705,56671,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.2908152405279,140708,80859,59849
"2727",53705,70118,"Sales & Marketing","Sales & Marketing",2,2,44.9348126862495,45.3863346104725,140708,46602,94106
"2728",1923,20992,"Operations","Operations",2,2,54.6040868454661,54.8605789697744,67389,50209,17180
"2729",1923,61059,"Operations","Operations",2,2,54.6040868454661,55.1021711366539,67389,57168,10221
"2730",6596,15617,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.3304065559813,108523,66155,42368
"2731",6596,27764,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.3918688803746,108523,60788,47735
"2732",6596,27776,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.0143146019583,108523,81804,26719
"2733",6596,33671,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.3947956577267,108523,96934,11589
"2734",6596,51208,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,57.9775968497233,108523,79548,28975
"2735",6596,52384,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.3128458918689,108523,45849,62674
"2736",6596,67810,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.0576841209025,108523,66947,41576
"2737",6596,74667,"Sales & Marketing","Sales & Marketing",2,2,57.8179544487016,58.2489889314602,108523,77284,31239
"2738",31777,13707,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.8822903363133,144553,90560,53993
"2739",31777,30784,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.9493401447424,144553,68546,76007
"2740",31777,32232,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.6497445721584,144553,46075,98478
"2741",31777,32467,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.7277032779906,144553,54821,89732
"2742",31777,41645,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.8024691358025,144553,53755,90798
"2743",31777,46702,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,61.0996700723712,144553,69065,75488
"2744",31777,50138,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.6973712217965,144553,89804,54749
"2745",31777,52834,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.5135163899532,144553,99427,45126
"2746",31777,61788,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,61.0193167305236,144553,89183,55370
"2747",31777,74565,"Sales & Marketing","Sales & Marketing",2,2,60.4988825031928,60.7239782886335,144553,46929,97624
"2748",45783,9747,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.2091315453384,108149,71896,36253
"2749",45783,11983,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.2197743720732,108149,51811,56338
"2750",45783,16751,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.1811941251596,108149,42969,65180
"2751",45783,24918,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.3509472115794,108149,66473,41676
"2752",45783,28157,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.3647828863346,108149,52063,56086
"2753",45783,31429,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.6931140911026,108149,81198,26951
"2754",45783,35076,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.6526713495104,108149,60854,47295
"2755",45783,36713,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.2591528309919,108149,65661,42488
"2756",45783,38813,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.3581311196254,108149,80168,27981
"2757",45783,48647,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.7090783312048,108149,63332,44817
"2758",45783,56479,"Sales & Marketing","Sales & Marketing",2,2,55.1684227330779,55.4225202213708,108149,48624,59525
"2759",16452,1463,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.0137292464879,114935,57397,57538
"2760",16452,3684,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,55.9913793103448,114935,91268,23667
"2761",16452,5114,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.3779799914857,114935,73123,41812
"2762",16452,30074,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.105257556407,114935,86038,28897
"2763",16452,44838,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.2167411664538,114935,44355,70580
"2764",16452,61255,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.3386015325671,114935,46103,68832
"2765",16452,70366,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.3343444018731,114935,48846,66089
"2766",16452,71409,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,55.8511600681141,114935,56943,57992
"2767",16452,76859,"Sales & Marketing","Sales & Marketing",2,2,55.8511600681141,56.2364303959132,114935,54335,60600
"2768",46692,46000,"Sales & Marketing","Sales & Marketing",2,2,61.761919965943,62.0279906343125,69559,41393,28166
"2769",46692,58608,"Sales & Marketing","Sales & Marketing",2,2,61.761919965943,62.2786292039166,69559,55886,13673
"2770",46692,61231,"Sales & Marketing","Sales & Marketing",2,2,61.761919965943,62.0748190719455,69559,65113,4446
"2771",46692,63043,"Sales & Marketing","Sales & Marketing",2,2,61.761919965943,62.3166773094934,69559,56017,13542
"2772",72648,5774,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.8941038739889,117977,48968,69009
"2773",72648,20843,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.907141336739,117977,61302,56675
"2774",72648,28733,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.727809706258,117977,81880,36097
"2775",72648,32813,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.963282247765,117977,45370,72607
"2776",72648,34590,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.5037782034909,117977,90458,27519
"2777",72648,39368,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.6908258833546,117977,40253,77724
"2778",72648,39982,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,65.0737015751384,117977,52991,64986
"2779",72648,49741,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,65.0250106428267,117977,40716,77261
"2780",72648,50311,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,65.0737015751384,117977,54413,63564
"2781",72648,59752,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.727809706258,117977,76342,41635
"2782",72648,62510,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.7089186888037,117977,88597,29380
"2783",72648,66645,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.5992975734355,117977,49315,68662
"2784",72648,69676,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.8826628352491,117977,87484,30493
"2785",72648,77311,"Sales & Marketing","Sales & Marketing",2,2,64.4428480204342,64.7637292464879,117977,68304,49673
"2786",21030,2256,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,52.9877075351213,123909,94690,29219
"2787",21030,4250,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.1218071519796,123909,52311,71598
"2788",21030,4791,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.4123563218391,123909,46392,77517
"2789",21030,10172,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.3796296296296,123909,88784,35125
"2790",21030,12816,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.217858663261,123909,72300,51609
"2791",21030,13612,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.0978607918263,123909,60263,63646
"2792",21030,39667,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.4647722435079,123909,97293,26616
"2793",21030,42941,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.4416240953597,123909,72045,51864
"2794",21030,47328,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.4139527458493,123909,66005,57904
"2795",21030,50976,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.4363026819923,123909,93296,30613
"2796",21030,62745,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.482865048957,123909,46827,77082
"2797",21030,72228,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.056619838229,123909,40030,83879
"2798",21030,76819,"Sales & Marketing","Sales & Marketing",2,2,52.9613665389527,53.4083652618135,123909,76773,47136
"2799",36439,23664,"HR","HR",2,2,63.755055342699,64.1403256704981,112013,91356,20657
"2800",36439,24286,"HR","HR",2,2,63.755055342699,63.833546189868,112013,79271,32742
"2801",36439,24586,"HR","HR",2,2,63.755055342699,64.046668795232,112013,82629,29384
"2802",75215,42024,"HR","HR",2,2,60.5520966368667,60.5520966368667,117925,102283,15642
"2803",75215,53621,"HR","HR",2,2,60.5520966368667,60.6960408684547,117925,98903,19022
"2804",3435,2158,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.448275862069,104174,55997,48177
"2805",3435,15617,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.3304065559813,104174,66155,38019
"2806",3435,27764,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.3918688803746,104174,60788,43386
"2807",3435,27776,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.0143146019583,104174,81804,22370
"2808",3435,33671,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.3947956577267,104174,96934,7240
"2809",3435,37744,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.448275862069,104174,89706,14468
"2810",3435,46490,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.423797360579,104174,42174,62000
"2811",3435,51208,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,57.9775968497233,104174,79548,24626
"2812",3435,52384,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.3128458918689,104174,45849,58325
"2813",3435,67810,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.0576841209025,104174,66947,37227
"2814",3435,74667,"Sales & Marketing","Sales & Marketing",2,2,57.8645168156662,58.2489889314602,104174,77284,26890
"2815",29800,733,"Sales & Marketing","Sales & Marketing",2,2,63.1949765857812,63.2702745849298,136529,87910,48619
"2816",29800,7594,"Sales & Marketing","Sales & Marketing",2,2,63.1949765857812,63.4996275010643,136529,81839,54690
"2817",29800,15780,"Sales & Marketing","Sales & Marketing",2,2,63.1949765857812,63.6935930183057,136529,74098,62431
"2818",29800,21029,"Sales & Marketing","Sales & Marketing",2,2,63.1949765857812,63.4740847169008,136529,74261,62268
"2819",29800,51077,"Sales & Marketing","Sales & Marketing",2,2,63.1949765857812,63.2604299702001,136529,73953,62576
"2820",40855,5245,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,57.0806726266496,129645,51556,78089
"2821",40855,11783,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,56.8276394210302,129645,44908,84737
"2822",40855,22260,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,56.6706577266922,129645,60379,69266
"2823",40855,35246,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,57.0833333333333,129645,55830,73815
"2824",40855,40821,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,56.6118561089825,129645,44463,85182
"2825",40855,44483,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,56.9737122179651,129645,40916,88729
"2826",40855,56665,"Sales & Marketing","Sales & Marketing",2,2,56.6070668369519,56.9686568752661,129645,69974,59671
"2827",21573,9953,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.4821200510856,114326,47183,67143
"2828",21573,17578,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.6638463175819,114326,58583,55743
"2829",21573,19595,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.3855363984674,114326,58995,55331
"2830",21573,21700,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.1955619412516,114326,70928,43398
"2831",21573,25853,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.6034482758621,114326,96662,17664
"2832",21573,41970,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.6486802894849,114326,46284,68042
"2833",21573,47891,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.2328118348233,114326,71507,42819
"2834",21573,76158,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.1990208599404,114326,49968,64358
"2835",21573,77094,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.4821200510856,114326,73933,40393
"2836",25687,9953,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.4821200510856,106583,47183,59400
"2837",25687,17578,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.6638463175819,106583,58583,48000
"2838",25687,19595,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.3855363984674,106583,58995,47588
"2839",25687,21700,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.1955619412516,106583,70928,35655
"2840",25687,25853,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.6034482758621,106583,96662,9921
"2841",25687,41970,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.6486802894849,106583,46284,60299
"2842",25687,47891,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.2328118348233,106583,71507,35076
"2843",25687,76158,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.1990208599404,106583,49968,56615
"2844",25687,77094,"Sales & Marketing","Sales & Marketing",2,2,50.1652298850575,50.4821200510856,106583,73933,32650
"2845",9572,4250,"Sales & Marketing","Sales & Marketing",2,2,52.9185291613452,53.1218071519796,63367,52311,11056
"2846",9572,4791,"Sales & Marketing","Sales & Marketing",2,2,52.9185291613452,53.4123563218391,63367,46392,16975
"2847",9572,13612,"Sales & Marketing","Sales & Marketing",2,2,52.9185291613452,53.0978607918263,63367,60263,3104
"2848",9572,72228,"Sales & Marketing","Sales & Marketing",2,2,52.9185291613452,53.056619838229,63367,40030,23337
"2849",41302,41645,"Sales & Marketing","Sales & Marketing",2,2,60.7287675606641,60.8024691358025,57160,53755,3405
"2850",58931,2158,"Sales & Marketing","Sales & Marketing",2,2,58.2489889314602,58.448275862069,148939,55997,92942
"2851",58931,12733,"Sales & Marketing","Sales & Marketing",2,2,58.2489889314602,58.6159003831418,148939,62677,86262
